session_id,station_id,location_type,user_id,start_time,end_time,duration_hours,energy_kwh,charger_kw,start_hour,day_of_week,day_of_week_num,is_weekend,month,date,season
S0023300,STN_016,Residential,U00510,2023-06-11 06:59:00,2023-06-11 12:55:17.875544,5.94,22.9,11,6,Sunday,6,True,6,2023-06-11,Summer
S0023312,STN_019,Highway_Rest_Stop,U02218,2023-06-11 07:02:00,2023-06-11 13:37:05.599849,6.58,108.06,22,7,Sunday,6,True,6,2023-06-11,Summer
S0023291,STN_015,Residential,U02291,2023-06-11 07:16:00,2023-06-11 09:10:05.003635,1.81,74.9,50,7,Sunday,6,True,6,2023-06-11,Summer
S0023230,STN_002,Residential,U02792,2023-06-11 07:34:00,2023-06-11 08:24:20.962110,1.81,4.94,7,7,Sunday,6,True,6,2023-06-11,Summer
S0023266,STN_010,Downtown,U00861,2023-06-11 07:44:00,2023-06-11 12:10:01.899409,4.43,120.0,150,7,Sunday,6,True,6,2023-06-11,Summer
S0023316,STN_020,Office_Park,U02015,2023-06-11 07:54:00,2023-06-11 09:01:06.582687,1.12,9.33,22,7,Sunday,6,True,6,2023-06-11,Summer
S0023307,STN_019,Highway_Rest_Stop,U03649,2023-06-11 07:57:00,2023-06-11 11:53:23.156966,3.94,120.0,150,7,Sunday,6,True,6,2023-06-11,Summer
S0023318,STN_021,Office_Park,U00413,2023-06-11 07:58:00,2023-06-11 08:51:14.403589,0.89,92.42,150,7,Sunday,6,True,6,2023-06-11,Summer
S0023296,STN_016,Residential,U02299,2023-06-11 08:01:00,2023-06-11 10:38:40.266356,2.63,13.59,11,8,Sunday,6,True,6,2023-06-11,Summer
S0023267,STN_010,Downtown,U02699,2023-06-11 08:05:00,2023-06-11 08:48:18.040861,0.72,53.16,150,8,Sunday,6,True,6,2023-06-11,Summer
S0023317,STN_020,Office_Park,U02639,2023-06-11 08:19:00,2023-06-11 12:12:47.035413,3.9,18.97,7,8,Sunday,6,True,6,2023-06-11,Summer
S0023245,STN_007,Downtown,U02269,2023-06-11 08:27:00,2023-06-11 11:57:16.368150,3.5,31.47,11,8,Sunday,6,True,6,2023-06-11,Summer
S0023248,STN_008,Residential,U01685,2023-06-11 08:47:00,2023-06-11 11:15:47.040978,2.48,9.73,7,8,Sunday,6,True,6,2023-06-11,Summer
S0023250,STN_008,Residential,U00481,2023-06-11 09:33:00,2023-06-11 11:11:44.711242,1.65,28.23,22,9,Sunday,6,True,6,2023-06-11,Summer
S0023264,STN_010,Downtown,U03244,2023-06-11 09:58:00,2023-06-11 10:36:53.221675,0.65,1.74,7,9,Sunday,6,True,6,2023-06-11,Summer
S0023241,STN_006,Highway_Rest_Stop,U02652,2023-06-11 10:06:00,2023-06-11 14:24:26.279209,4.31,16.68,11,10,Sunday,6,True,6,2023-06-11,Summer
S0023313,STN_019,Highway_Rest_Stop,U00707,2023-06-11 10:16:00,2023-06-11 14:04:40.629281,3.81,11.68,7,10,Sunday,6,True,6,2023-06-11,Summer
S0023274,STN_012,Highway_Rest_Stop,U01343,2023-06-11 10:21:00,2023-06-11 12:20:59.970758,2.0,70.78,50,10,Sunday,6,True,6,2023-06-11,Summer
S0023261,STN_009,Mall,U00858,2023-06-11 10:26:00,2023-06-11 11:06:20.218147,0.67,135.9,11,10,Sunday,6,True,6,2023-06-11,Summer
S0023294,STN_016,Residential,U03576,2023-06-11 10:40:00,2023-06-11 14:09:14.912952,3.49,13.77,7,10,Sunday,6,True,6,2023-06-11,Summer
S0023340,STN_025,Residential,U02034,2023-06-11 10:50:00,2023-06-11 11:28:52.842745,0.65,5.39,22,10,Sunday,6,True,6,2023-06-11,Summer
S0023328,STN_023,Downtown,U00181,2023-06-11 11:40:00,2023-06-11 13:10:04.694039,1.5,10.78,11,11,Sunday,6,True,6,2023-06-11,Summer
S0023260,STN_009,Mall,U00074,2023-06-11 11:43:00,2023-06-11 13:20:10.120369,1.62,34.73,50,11,Sunday,6,True,6,2023-06-11,Summer
S0023221,STN_001,Downtown,U02481,2023-06-11 11:47:00,2023-06-11 13:11:26.189715,1.41,117.6,150,11,Sunday,6,True,6,2023-06-11,Summer
S0023270,STN_012,Highway_Rest_Stop,U02317,2023-06-11 11:49:00,2023-06-11 13:34:45.632135,1.76,14.71,22,11,Sunday,6,True,6,2023-06-11,Summer
S0023309,STN_019,Highway_Rest_Stop,U01499,2023-06-11 12:04:00,2023-06-11 14:47:10.946330,2.72,17.64,11,12,Sunday,6,True,6,2023-06-11,Summer
S0023339,STN_024,Highway_Rest_Stop,U01341,2023-06-11 12:19:00,2023-06-11 15:32:57.449275,3.23,10.48,7,12,Sunday,6,True,6,2023-06-11,Summer
S0023271,STN_012,Highway_Rest_Stop,U03727,2023-06-11 12:32:00,2023-06-11 16:10:03.371743,3.63,36.79,22,12,Sunday,6,True,6,2023-06-11,Summer
S0023304,STN_017,Office_Park,U01487,2023-06-11 12:57:00,2023-06-11 14:31:39.138858,1.58,14.23,22,12,Sunday,6,True,6,2023-06-11,Summer
S0023242,STN_006,Highway_Rest_Stop,U03967,2023-06-11 13:38:00,2023-06-11 15:55:26.822332,2.29,14.46,11,13,Sunday,6,True,6,2023-06-11,Summer
S0023263,STN_009,Mall,U01313,2023-06-11 13:40:00,2023-06-11 14:52:16.206007,1.2,120.0,150,13,Sunday,6,True,6,2023-06-11,Summer
S0023257,STN_009,Mall,U02963,2023-06-11 14:10:00,2023-06-11 15:39:37.683662,1.49,8.31,7,14,Sunday,6,True,6,2023-06-11,Summer
S0023244,STN_007,Downtown,U03120,2023-06-11 14:50:00,2023-06-11 15:58:25.746583,1.14,24.2,50,14,Sunday,6,True,6,2023-06-11,Summer
S0023320,STN_022,Mall,U03318,2023-06-11 15:02:00,2023-06-11 16:46:07.050474,1.74,13.7,11,15,Sunday,6,True,6,2023-06-11,Summer
S0023319,STN_021,Office_Park,U01474,2023-06-11 15:29:00,2023-06-11 17:38:27.306885,2.16,28.79,22,15,Sunday,6,True,6,2023-06-11,Summer
S0023338,STN_024,Highway_Rest_Stop,U00848,2023-06-11 15:44:00,2023-06-11 18:53:12.118110,3.15,17.0,7,15,Sunday,6,True,6,2023-06-11,Summer
S0023315,STN_020,Office_Park,U01625,2023-06-11 15:48:00,2023-06-11 21:55:49.684169,6.13,35.36,7,15,Sunday,6,True,6,2023-06-11,Summer
S0023223,STN_001,Downtown,U00955,2023-06-11 15:56:00,2023-06-11 17:31:54.603209,1.6,7.03,11,15,Sunday,6,True,6,2023-06-11,Summer
S0023284,STN_014,Residential,U02326,2023-06-11 15:57:00,2023-06-11 19:01:48.942806,3.08,20.61,11,15,Sunday,6,True,6,2023-06-11,Summer
S0023289,STN_015,Residential,U01068,2023-06-11 16:09:00,2023-06-11 17:17:46.262666,1.15,2.89,7,16,Sunday,6,True,6,2023-06-11,Summer
S0023332,STN_024,Highway_Rest_Stop,U03489,2023-06-11 16:12:00,2023-06-11 18:46:31.439764,2.58,14.31,7,16,Sunday,6,True,6,2023-06-11,Summer
S0023327,STN_023,Downtown,U03756,2023-06-11 16:14:00,2023-06-11 17:00:08.567943,0.77,17.14,50,16,Sunday,6,True,6,2023-06-11,Summer
S0023268,STN_011,Office_Park,U02068,2023-06-11 16:16:00,2023-06-11 21:54:10.727222,5.64,17.53,7,16,Sunday,6,True,6,2023-06-11,Summer
S0023265,STN_010,Downtown,U03436,2023-06-11 16:27:00,2023-06-11 17:33:48.205845,1.11,5.45,11,16,Sunday,6,True,6,2023-06-11,Summer
S0023262,STN_009,Mall,U02016,2023-06-11 16:32:00,2023-06-11 19:17:05.456623,1.73,11.42,7,16,Sunday,6,True,6,2023-06-11,Summer
S0023301,STN_017,Office_Park,U00966,2023-06-11 16:49:00,2023-06-11 21:51:51.461119,5.05,19.31,7,16,Sunday,6,True,6,2023-06-11,Summer
S0023323,STN_022,Mall,U03172,2023-06-11 16:49:00,2023-06-11 17:47:51.028622,0.98,2.49,7,16,Sunday,6,True,6,2023-06-11,Summer
S0023236,STN_004,Office_Park,U03890,2023-06-11 16:55:00,2023-06-11 17:36:27.351858,0.69,1.72,7,16,Sunday,6,True,6,2023-06-11,Summer
S0023238,STN_006,Highway_Rest_Stop,U01635,2023-06-11 16:56:00,2023-06-11 18:17:52.935208,1.36,4.6,7,16,Sunday,6,True,6,2023-06-11,Summer
S0023256,STN_008,Residential,U00142,2023-06-11 17:03:00,2023-06-11 18:05:14.839665,1.04,16.27,22,17,Sunday,6,True,6,2023-06-11,Summer
S0023259,STN_009,Mall,U01290,2023-06-11 17:25:00,2023-06-11 18:53:01.835488,1.47,135.9,150,17,Sunday,6,True,6,2023-06-11,Summer
S0023272,STN_012,Highway_Rest_Stop,U03829,2023-06-11 17:26:00,2023-06-11 18:29:09.400254,1.05,18.99,50,17,Sunday,6,True,6,2023-06-11,Summer
S0023222,STN_001,Downtown,U03527,2023-06-11 17:38:00,2023-06-11 18:34:38.032357,0.94,6.83,11,17,Sunday,6,True,6,2023-06-11,Summer
S0023237,STN_005,Office_Park,U03749,2023-06-11 17:39:00,2023-06-11 19:23:57.640032,1.75,29.72,22,17,Sunday,6,True,6,2023-06-11,Summer
S0023302,STN_017,Office_Park,U00769,2023-06-11 17:43:00,2023-06-11 19:14:46.861782,1.53,8.56,11,17,Sunday,6,True,6,2023-06-11,Summer
S0023329,STN_023,Downtown,U00712,2023-06-11 17:52:00,2023-06-11 18:33:44.518636,0.7,2.58,7,17,Sunday,6,True,6,2023-06-11,Summer
S0023325,STN_023,Downtown,U01000,2023-06-11 18:04:00,2023-06-11 19:40:07.487109,1.6,8.22,11,18,Sunday,6,True,6,2023-06-11,Summer
S0023234,STN_003,Residential,U03086,2023-06-11 18:05:00,2023-06-11 18:42:07.794242,0.62,9.56,22,18,Sunday,6,True,6,2023-06-11,Summer
S0023279,STN_014,Residential,U03780,2023-06-11 18:11:00,2023-06-11 19:12:55.911641,1.03,7.01,11,18,Sunday,6,True,6,2023-06-11,Summer
S0023321,STN_022,Mall,U00465,2023-06-11 18:13:00,2023-06-11 21:47:19.682156,3.57,15.09,7,18,Sunday,6,True,6,2023-06-11,Summer
S0023299,STN_016,Residential,U00502,2023-06-11 18:26:00,2023-06-11 22:05:56.575101,3.67,28.25,11,18,Sunday,6,True,6,2023-06-11,Summer
S0023322,STN_022,Mall,U02176,2023-06-11 18:34:00,2023-06-12 03:38:16.504263,7.010000000000001,36.41,7,18,Sunday,6,True,6,2023-06-11,Summer
S0023278,STN_014,Residential,U00110,2023-06-11 18:35:00,2023-06-11 22:01:04.253585,3.43,37.82,22,18,Sunday,6,True,6,2023-06-11,Summer
S0023255,STN_008,Residential,U00021,2023-06-11 18:36:00,2023-06-11 21:11:04.511513,2.58,19.84,11,18,Sunday,6,True,6,2023-06-11,Summer
S0023243,STN_006,Highway_Rest_Stop,U03109,2023-06-11 18:50:00,2023-06-11 20:25:24.118309,1.59,8.56,7,18,Sunday,6,True,6,2023-06-11,Summer
S0023331,STN_023,Downtown,U00031,2023-06-11 19:00:00,2023-06-11 21:04:03.521920,2.07,19.32,22,19,Sunday,6,True,6,2023-06-11,Summer
S0023275,STN_013,Residential,U01367,2023-06-11 19:07:00,2023-06-11 20:01:48.630676,0.91,16.77,22,19,Sunday,6,True,6,2023-06-11,Summer
S0023336,STN_024,Highway_Rest_Stop,U03360,2023-06-11 19:16:00,2023-06-11 20:25:49.695716,1.16,5.93,11,19,Sunday,6,True,6,2023-06-11,Summer
S0023333,STN_024,Highway_Rest_Stop,U00375,2023-06-11 19:27:00,2023-06-11 20:19:20.150938,0.87,5.72,11,19,Sunday,6,True,6,2023-06-11,Summer
S0023330,STN_023,Downtown,U01653,2023-06-11 19:28:00,2023-06-11 21:32:49.183363,2.08,16.39,11,19,Sunday,6,True,6,2023-06-11,Summer
S0023258,STN_009,Mall,U00371,2023-06-11 19:50:00,2023-06-12 03:45:16.276890,7.010000000000001,33.1,7,19,Sunday,6,True,6,2023-06-11,Summer
S0023229,STN_002,Residential,U01916,2023-06-11 19:53:00,2023-06-11 21:42:12.160512,1.82,32.95,22,19,Sunday,6,True,6,2023-06-11,Summer
S0023276,STN_013,Residential,U02530,2023-06-11 19:54:00,2023-06-11 21:04:17.656915,1.17,4.76,11,19,Sunday,6,True,6,2023-06-11,Summer
S0023232,STN_003,Residential,U02448,2023-06-11 20:18:00,2023-06-12 00:42:09.640139,4.4,120.0,50,20,Sunday,6,True,6,2023-06-11,Summer
S0023277,STN_014,Residential,U01286,2023-06-11 20:19:00,2023-06-11 22:49:43.210388,2.51,120.0,150,20,Sunday,6,True,6,2023-06-11,Summer
S0023337,STN_024,Highway_Rest_Stop,U03621,2023-06-11 20:23:00,2023-06-11 21:27:04.789922,1.07,15.09,22,20,Sunday,6,True,6,2023-06-11,Summer
S0023290,STN_015,Residential,U00311,2023-06-11 20:30:00,2023-06-12 03:29:07.520920,6.99,74.88,22,20,Sunday,6,True,6,2023-06-11,Summer
S0023254,STN_008,Residential,U02207,2023-06-11 20:46:00,2023-06-12 01:44:49.720217,4.98,25.3,7,20,Sunday,6,True,6,2023-06-11,Summer
S0023251,STN_008,Residential,U01015,2023-06-11 20:50:00,2023-06-12 01:51:29.675757,5.02,13.78,7,20,Sunday,6,True,6,2023-06-11,Summer
S0023310,STN_019,Highway_Rest_Stop,U02098,2023-06-11 20:58:00,2023-06-11 22:34:27.661591,1.61,34.65,50,20,Sunday,6,True,6,2023-06-11,Summer
S0023324,STN_022,Mall,U01401,2023-06-11 21:01:00,2023-06-11 22:41:27.132626,1.67,13.62,11,21,Sunday,6,True,6,2023-06-11,Summer
S0023249,STN_008,Residential,U01253,2023-06-11 21:03:00,2023-06-12 04:36:51.916136,7.56,120.0,150,21,Sunday,6,True,6,2023-06-11,Summer
S0023281,STN_014,Residential,U03152,2023-06-11 21:07:00,2023-06-12 11:07:00.000000,14.0,120.0,22,21,Sunday,6,True,6,2023-06-11,Summer
S0023342,STN_025,Residential,U00328,2023-06-11 21:07:00,2023-06-12 01:57:37.193071,4.84,12.37,7,21,Sunday,6,True,6,2023-06-11,Summer
S0023253,STN_008,Residential,U00956,2023-06-11 21:16:00,2023-06-12 02:25:16.415131,5.15,14.36,7,21,Sunday,6,True,6,2023-06-11,Summer
S0023280,STN_014,Residential,U03739,2023-06-11 21:30:00,2023-06-12 09:15:23.399789,11.76,62.42,22,21,Sunday,6,True,6,2023-06-11,Summer
S0023233,STN_003,Residential,U03476,2023-06-11 21:47:00,2023-06-12 04:59:33.923674,7.21,120.0,50,21,Sunday,6,True,6,2023-06-11,Summer
S0023283,STN_014,Residential,U03028,2023-06-11 21:49:00,2023-06-12 03:37:41.202343,5.81,38.77,11,21,Sunday,6,True,6,2023-06-11,Summer
S0023240,STN_006,Highway_Rest_Stop,U02977,2023-06-11 22:01:00,2023-06-12 01:06:39.300880,1.87,12.56,7,22,Sunday,6,True,6,2023-06-11,Summer
S0023225,STN_001,Downtown,U03563,2023-06-11 22:11:00,2023-06-11 23:23:45.143894,1.77,20.76,22,22,Sunday,6,True,6,2023-06-11,Summer
S0023303,STN_017,Office_Park,UNKNOWN,2023-06-11 22:57:00,2023-06-12 00:34:24.806483,1.62,8.61,11,22,Sunday,6,True,6,2023-06-11,Summer
S0023231,STN_003,Residential,U02800,2023-06-11 23:10:00,2023-06-12 05:35:08.724396,6.42,63.4,22,23,Sunday,6,True,6,2023-06-11,Summer
S0023305,STN_018,Downtown,U00488,2023-06-11 23:15:00,2023-06-12 01:02:12.314714,1.79,12.47,11,23,Sunday,6,True,6,2023-06-11,Summer
S0023292,STN_016,Residential,U02568,2023-06-11 23:20:00,2023-06-12 03:47:33.747206,4.46,39.64,22,23,Sunday,6,True,6,2023-06-11,Summer
S0023334,STN_024,Highway_Rest_Stop,U00361,2023-06-11 23:58:00,2023-06-12 05:21:17.663491,5.39,14.83,7,23,Sunday,6,True,6,2023-06-11,Summer
S0023398,STN_015,Residential,U01102,2023-06-12 00:27:00,2023-06-12 06:29:16.219075,6.04,26.39,11,0,Monday,0,False,6,2023-06-12,Summer
S0023385,STN_012,Highway_Rest_Stop,U00912,2023-06-12 00:41:00,2023-06-12 04:18:16.127217,3.62,26.35,11,0,Monday,0,False,6,2023-06-12,Summer
S0023422,STN_020,Office_Park,U02603,2023-06-12 00:48:00,2023-06-12 01:52:34.721129,1.08,6.09,7,0,Monday,0,False,6,2023-06-12,Summer
S0023370,STN_008,Residential,U03641,2023-06-12 01:53:00,2023-06-12 15:10:29.038270,13.29,96.45,11,1,Monday,0,False,6,2023-06-12,Summer
S0023394,STN_014,Residential,U02585,2023-06-12 03:25:00,2023-06-12 11:09:32.521460,7.74,120.0,50,3,Monday,0,False,6,2023-06-12,Summer
S0023386,STN_012,Highway_Rest_Stop,U03688,2023-06-12 03:32:00,2023-06-12 05:24:14.572514,1.87,44.78,50,3,Monday,0,False,6,2023-06-12,Summer
S0023392,STN_013,Residential,U01006,2023-06-12 03:58:00,2023-06-12 08:58:27.670991,5.01,44.94,11,3,Monday,0,False,6,2023-06-12,Summer
S0023458,STN_025,Residential,U02377,2023-06-12 04:14:00,2023-06-12 13:07:55.847524,8.9,120.0,22,4,Monday,0,False,6,2023-06-12,Summer
S0023354,STN_004,Office_Park,U03836,2023-06-12 06:08:00,2023-06-12 08:21:17.024223,2.22,6.26,7,6,Monday,0,False,6,2023-06-12,Summer
S0023420,STN_020,Office_Park,U00691,2023-06-12 06:13:00,2023-06-12 09:11:07.730298,2.97,11.74,7,6,Monday,0,False,6,2023-06-12,Summer
S0023423,STN_021,Office_Park,U00102,2023-06-12 06:27:00,2023-06-12 07:09:38.942460,0.71,4.41,11,6,Monday,0,False,6,2023-06-12,Summer
S0023433,STN_022,Mall,U02527,2023-06-12 06:28:00,2023-06-12 07:08:46.467662,1.84,1.73,7,6,Monday,0,False,6,2023-06-12,Summer
S0023383,STN_012,Highway_Rest_Stop,U02055,2023-06-12 06:44:00,2023-06-12 08:12:54.992142,1.48,41.85,50,6,Monday,0,False,6,2023-06-12,Summer
S0023421,STN_020,Office_Park,U01859,2023-06-12 07:01:00,2023-06-12 09:13:07.089030,1.84,45.05,50,7,Monday,0,False,6,2023-06-12,Summer
S0023416,STN_020,Office_Park,U02447,2023-06-12 07:14:00,2023-06-12 07:42:43.531362,0.48,3.26,11,7,Monday,0,False,6,2023-06-12,Summer
S0023350,STN_001,Downtown,U01008,2023-06-12 07:14:00,2023-06-12 11:48:49.761547,4.58,78.77,22,7,Monday,0,False,6,2023-06-12,Summer
S0023407,STN_017,Office_Park,U01752,2023-06-12 07:27:00,2023-06-12 08:14:51.734861,0.8,4.88,11,7,Monday,0,False,6,2023-06-12,Summer
S0023353,STN_004,Office_Park,U01152,2023-06-12 07:43:00,2023-06-12 08:52:11.307260,1.15,5.48,11,7,Monday,0,False,6,2023-06-12,Summer
S0023449,STN_024,Highway_Rest_Stop,U00255,2023-06-12 07:51:00,2023-06-12 10:20:40.365482,2.49,30.47,22,7,Monday,0,False,6,2023-06-12,Summer
S0023367,STN_007,Downtown,U03651,2023-06-12 07:51:00,2023-06-12 08:44:24.364535,0.89,3.98,7,7,Monday,0,False,6,2023-06-12,Summer
S0023405,STN_016,Residential,U03778,2023-06-12 08:41:00,2023-06-12 10:32:18.685059,1.86,16.33,11,8,Monday,0,False,6,2023-06-12,Summer
S0023390,STN_012,Highway_Rest_Stop,U01560,2023-06-12 08:44:00,2023-06-12 10:02:17.717505,1.3,51.63,50,8,Monday,0,False,6,2023-06-12,Summer
S0023357,STN_005,Office_Park,U03375,2023-06-12 08:45:00,2023-06-12 10:56:59.895081,2.2,64.88,50,8,Monday,0,False,6,2023-06-12,Summer
S0023364,STN_007,Downtown,U00332,2023-06-12 09:01:00,2023-06-12 12:10:49.270353,3.16,120.0,50,9,Monday,0,False,6,2023-06-12,Summer
S0023384,STN_012,Highway_Rest_Stop,U02876,2023-06-12 09:06:00,2023-06-12 10:21:56.853263,1.27,5.89,11,9,Monday,0,False,6,2023-06-12,Summer
S0023389,STN_012,Highway_Rest_Stop,U01943,2023-06-12 09:12:00,2023-06-12 10:43:57.095855,1.53,25.44,22,9,Monday,0,False,6,2023-06-12,Summer
S0023444,STN_023,Downtown,U01762,2023-06-12 09:12:00,2023-06-12 14:46:35.103003,5.58,18.44,7,9,Monday,0,False,6,2023-06-12,Summer
S0023352,STN_002,Residential,U02323,2023-06-12 09:13:00,2023-06-12 09:42:22.663845,0.49,2.84,7,9,Monday,0,False,6,2023-06-12,Summer
S0023379,STN_011,Office_Park,U01359,2023-06-12 09:22:00,2023-06-12 10:47:22.467073,1.42,13.71,22,9,Monday,0,False,6,2023-06-12,Summer
S0023441,STN_023,Downtown,U01618,2023-06-12 09:52:00,2023-06-12 14:01:25.622667,4.16,18.48,11,9,Monday,0,False,6,2023-06-12,Summer
S0023401,STN_015,Residential,U02383,2023-06-12 09:59:00,2023-06-12 11:02:39.889162,1.06,7.83,11,9,Monday,0,False,6,2023-06-12,Summer
S0023429,STN_022,Mall,U02208,2023-06-12 10:01:00,2023-06-12 11:07:22.326097,1.11,3.26,7,10,Monday,0,False,6,2023-06-12,Summer
S0023372,STN_009,Mall,U00448,2023-06-12 10:08:00,2023-06-12 11:16:29.734882,1.14,4.45,7,10,Monday,0,False,6,2023-06-12,Summer
S0023417,STN_020,Office_Park,U02744,2023-06-12 10:10:00,2023-06-12 12:16:08.244806,2.1,120.0,150,10,Monday,0,False,6,2023-06-12,Summer
S0023427,STN_021,Office_Park,U03745,2023-06-12 10:25:00,2023-06-12 13:43:11.655000,3.3,24.34,11,10,Monday,0,False,6,2023-06-12,Summer
S0023355,STN_004,Office_Park,U00003,2023-06-12 10:56:00,2023-06-12 12:43:42.014956,1.8,120.0,150,10,Monday,0,False,6,2023-06-12,Summer
S0023412,STN_018,Downtown,U00268,2023-06-12 11:04:00,2023-06-12 13:48:47.161198,2.75,14.56,7,11,Monday,0,False,6,2023-06-12,Summer
S0023362,STN_006,Highway_Rest_Stop,U01777,2023-06-12 11:10:00,2023-06-12 13:38:32.365255,2.48,59.88,50,11,Monday,0,False,6,2023-06-12,Summer
S0023419,STN_020,Office_Park,U01033,2023-06-12 11:18:00,2023-06-12 12:10:59.081207,0.88,4.03,7,11,Monday,0,False,6,2023-06-12,Summer
S0023430,STN_022,Mall,U02217,2023-06-12 11:42:00,2023-06-12 13:25:37.585116,1.73,17.33,7,11,Monday,0,False,6,2023-06-12,Summer
S0023447,STN_024,Highway_Rest_Stop,U00843,2023-06-12 11:50:00,2023-06-12 12:41:23.263547,0.86,5.51,11,11,Monday,0,False,6,2023-06-12,Summer
S0023343,STN_001,Downtown,U03824,2023-06-12 11:56:00,2023-06-12 15:53:22.433006,3.96,120.0,150,11,Monday,0,False,6,2023-06-12,Summer
S0023382,STN_011,Office_Park,U00735,2023-06-12 12:09:00,2023-06-12 13:34:29.127899,1.42,3.97,7,12,Monday,0,False,6,2023-06-12,Summer
S0023454,STN_024,Highway_Rest_Stop,U03330,2023-06-12 12:19:00,2023-06-12 14:16:23.853277,1.96,15.17,11,12,Monday,0,False,6,2023-06-12,Summer
S0023435,STN_023,Downtown,U01879,2023-06-12 12:42:00,2023-06-12 14:12:08.337942,1.5,137.24,22,12,Monday,0,False,6,2023-06-12,Summer
S0023438,STN_023,Downtown,U03375,2023-06-12 12:52:00,2023-06-12 14:00:22.262004,1.14,17.305,11,12,Monday,0,False,6,2023-06-12,Summer
S0023363,STN_007,Downtown,U01072,2023-06-12 12:55:00,2023-06-12 14:08:18.299465,1.22,4.71,11,12,Monday,0,False,6,2023-06-12,Summer
S0023437,STN_023,Downtown,U00043,2023-06-12 12:57:00,2023-06-12 16:22:07.525807,3.42,120.0,50,12,Monday,0,False,6,2023-06-12,Summer
S0023415,STN_019,Highway_Rest_Stop,U03869,2023-06-12 13:12:00,2023-06-12 14:50:41.821130,1.64,8.16,11,13,Monday,0,False,6,2023-06-12,Summer
S0023365,STN_007,Downtown,U01378,2023-06-12 13:16:00,2023-06-12 14:15:54.675669,1.0,79.29,150,13,Monday,0,False,6,2023-06-12,Summer
S0023451,STN_024,Highway_Rest_Stop,U00621,2023-06-12 13:18:00,2023-06-12 14:07:55.276520,0.83,7.79,22,13,Monday,0,False,6,2023-06-12,Summer
S0023436,STN_023,Downtown,U03392,2023-06-12 13:26:00,2023-06-12 15:51:02.994853,2.42,120.0,150,13,Monday,0,False,6,2023-06-12,Summer
S0023387,STN_012,Highway_Rest_Stop,U02124,2023-06-12 13:28:00,2023-06-12 15:15:19.488557,1.79,7.09,7,13,Monday,0,False,6,2023-06-12,Summer
S0023425,STN_021,Office_Park,U01968,2023-06-12 13:35:00,2023-06-12 15:10:04.945579,1.58,44.53,50,13,Monday,0,False,6,2023-06-12,Summer
S0023393,STN_013,Residential,U03400,2023-06-12 13:48:00,2023-06-12 14:14:13.386206,0.44,1.33,7,13,Monday,0,False,6,2023-06-12,Summer
S0023452,STN_024,Highway_Rest_Stop,U02670,2023-06-12 13:48:00,2023-06-12 17:39:56.068337,3.87,36.71,22,13,Monday,0,False,6,2023-06-12,Summer
S0023428,STN_021,Office_Park,U02919,2023-06-12 14:04:00,2023-06-12 14:46:02.116037,0.7,9.41,22,14,Monday,0,False,6,2023-06-12,Summer
S0023347,STN_001,Downtown,U00770,2023-06-12 14:31:00,2023-06-12 16:17:08.720124,1.77,32.61,22,14,Monday,0,False,6,2023-06-12,Summer
S0023356,STN_005,Office_Park,U01377,2023-06-12 14:33:00,2023-06-12 16:58:29.871864,2.42,8.28,7,14,Monday,0,False,6,2023-06-12,Summer
S0023360,STN_006,Highway_Rest_Stop,U00943,2023-06-12 15:18:00,2023-06-12 15:38:59.790617,0.35,5.6,22,15,Monday,0,False,6,2023-06-12,Summer
S0023409,STN_018,Downtown,U02187,2023-06-12 15:22:00,2023-06-12 16:36:45.272976,1.25,13.19,22,15,Monday,0,False,6,2023-06-12,Summer
S0023359,STN_006,Highway_Rest_Stop,U01498,2023-06-12 15:26:00,2023-06-12 17:24:42.298282,1.98,17.7,22,15,Monday,0,False,6,2023-06-12,Summer
S0023374,STN_009,Mall,U01080,2023-06-12 15:32:00,2023-06-12 15:58:40.571794,0.44,18.49,50,15,Monday,0,False,6,2023-06-12,Summer
S0023457,STN_025,Residential,U01813,2023-06-12 15:33:00,2023-06-12 17:07:52.258340,1.58,97.01,150,15,Monday,0,False,6,2023-06-12,Summer
S0023381,STN_011,Office_Park,U01271,2023-06-12 15:36:00,2023-06-12 19:53:56.932673,4.3,18.29,7,15,Monday,0,False,6,2023-06-12,Summer
S0023378,STN_010,Downtown,U03915,2023-06-12 15:37:00,2023-06-12 20:00:56.463785,4.4,120.0,50,15,Monday,0,False,6,2023-06-12,Summer
S0023376,STN_010,Downtown,U03552,2023-06-12 16:03:00,2023-06-12 18:02:32.483111,1.86,10.91,7,16,Monday,0,False,6,2023-06-12,Summer
S0023440,STN_023,Downtown,U03046,2023-06-12 16:09:00,2023-06-12 17:19:54.527140,1.18,5.47,7,16,Monday,0,False,6,2023-06-12,Summer
S0023410,STN_018,Downtown,U01838,2023-06-12 16:41:00,2023-06-12 17:27:44.811092,0.78,4.51,7,16,Monday,0,False,6,2023-06-12,Summer
S0023388,STN_012,Highway_Rest_Stop,U02078,2023-06-12 16:57:00,2023-06-12 19:32:21.783326,2.59,10.83,11,16,Monday,0,False,6,2023-06-12,Summer
S0023406,STN_017,Office_Park,U01720,2023-06-12 16:58:00,2023-06-12 17:50:50.383051,0.88,3.87,7,16,Monday,0,False,6,2023-06-12,Summer
S0023426,STN_021,Office_Park,U02302,2023-06-12 17:10:00,2023-06-12 18:15:17.792516,1.09,9.57,22,17,Monday,0,False,6,2023-06-12,Summer
